CountyName,DistrictName,SchoolName,CharterYN,ReportingCategory,CumulativeEnrollment,TotalSuspensions,TotalSusStudents,TotalDefiance,SuspensionRate,SuspensionViolent_Injury,NonInjury_Violent_Suspension,Weapon_possession_suspension,Drug_Suspensino_Defiance,Other_Suspension_Reason
Riverside,,,Yes,RI,157,6,3,1,1.9,1,2,0,2,1
Riverside,,,Yes,RP,95,4,2,1,2.1,1,2,0,0,1
Riverside,,,Yes,RT,1751,37,27,1,1.5,7,21,3,5,1
Riverside,,,Yes,RW,9924,189,136,9,1.4,39,85,9,43,9
Riverside,,,Yes,SD,3817,163,106,10,2.8,20,87,5,33,13
Riverside,,,Yes,SE,3059,118,91,9,3,22,45,12,18,12
Riverside,,,Yes,SF,184,5,4,0,2.2,2,1,1,1,0
Riverside,,,Yes,SH,837,39,30,1,3.6,6,16,5,9,1
Riverside,,,Yes,SM,37,2,1,0,2.7,0,0,0,2,0
Riverside,,,Yes,SS,18334,600,442,43,2.4,114,256,44,117,49
Riverside,,,Yes,TA,32316,854,638,53,2,157,382,56,170,59
Sacramento,,,All,GF,126674,6227,3997,608,3.2,874,3124,152,1073,848
Sacramento,,,All,GM,132508,14885,8384,1338,6.3,2174,7636,536,1647,2223
Sacramento,,,All,GX,293,33,18,6,6.1,1,14,1,10,7
Sacramento,,,All,RA,43409,1063,763,97,1.8,120,571,43,161,134
Sacramento,,,All,RB,28114,6652,3479,519,12.4,1125,3737,127,581,892
Sacramento,,,All,RD,1775,153,75,11,4.2,46,57,3,22,15
Sacramento,,,All,RF,6665,188,144,14,2.2,23,93,5,44,17
Sacramento,,,All,RH,85295,6615,4080,656,4.8,867,3159,270,1009,1029
Sacramento,,,All,RI,1272,159,85,19,6.7,23,68,5,22,38
Sacramento,,,All,RP,3662,343,211,35,5.8,52,152,14,62,48
Sacramento,,,All,RT,20359,2063,1163,170,5.7,289,1123,58,220,291
Sacramento,,,All,RW,68924,3909,2399,431,3.5,504,1814,164,609,614
Sacramento,,,All,SD,37184,5790,2869,497,7.7,1005,2835,161,660,888
Sacramento,,,All,SE,48324,2732,1816,286,3.8,343,1383,99,389,394
Sacramento,,,All,SF,1558,663,277,49,17.8,123,303,10,96,103
Sacramento,,,All,SH,10064,1940,1005,194,10,312,943,65,236,323
Sacramento,,,All,SM,969,63,45,3,4.6,13,26,1,15,3
Sacramento,,,All,SS,152066,16705,9530,1468,6.3,2605,8520,519,2048,2370
Sacramento,,,All,TA,259475,21145,12399,1952,4.8,3049,10774,689,2730,3078
Sacramento,,,"No ",GF,104514,5725,3642,582,3.5,832,2807,139,987,817
Sacramento,,,"No ",GM,113195,13864,7716,1287,6.8,2054,6977,501,1579,2158
Sacramento,,,"No ",GX,209,27,16,6,7.7,1,10,1,8,7
Sacramento,,,"No ",RA,39004,1041,741,96,1.9,117,560,41,157,133
Sacramento,,,"No ",RB,23146,6024,3084,503,13.3,1094,3233,116,544,869
Sacramento,,,"No ",RD,795,109,52,8,6.5,43,34,3,16,10
Sacramento,,,"No ",RF,6041,178,135,13,2.2,22,87,5,42,16
Sacramento,,,"No ",RH,72206,6206,3794,636,5.3,831,2936,251,937,1002
Sacramento,,,"No ",RI,1053,148,76,18,7.2,22,63,4,20,36
Sacramento,,,"No ",RP,3340,324,197,33,5.9,48,142,14,61,46
Sacramento,,,"No ",RT,17504,1926,1076,155,6.1,267,1054,56,205,267
Sacramento,,,"No ",RW,54829,3660,2219,413,4,443,1685,151,592,603
Sacramento,,,"No ",SD,32612,5524,2712,487,8.3,979,2666,149,625,877
Sacramento,,,"No ",SE,42370,2515,1656,266,3.9,307,1276,92,358,371
Sacramento,,,"No ",SF,1406,643,264,49,18.8,122,290,10,91,103
Sacramento,,,"No ",SH,8828,1868,962,192,10.9,301,892,63,234,321
Sacramento,,,"No ",SM,951,63,45,3,4.7,13,26,1,15,3
Sacramento,,,"No ",SS,127543,15460,8722,1408,6.8,2471,7703,481,1935,2294
Sacramento,,,"No ",TA,217918,19616,11374,1875,5.2,2887,9794,641,2574,2982
Sacramento,,,Yes,GF,24915,505,369,26,1.5,42,319,13,87,31
Sacramento,,,Yes,GM,21779,1024,699,53,3.2,120,661,35,69,65
Sacramento,,,Yes,GX,100,0,0,0,0,0,0,0,0,0
Sacramento,,,Yes,RA,4836,25,23,0,0.5,4,14,2,4,0
Sacramento,,,Yes,RB,5885,632,420,22,7.1,31,497,10,42,29
Sacramento,,,Yes,RD,1159,27,19,1,1.6,2,18,1,1,1
Sacramento,,,Yes,RF,682,12,10,1,1.5,1,8,0,2,1
Sacramento,,,Yes,RH,14812,414,294,19,2,39,230,19,71,23
Sacramento,,,Yes,RI,244,6,5,0,2,1,4,1,0,0
Sacramento,,,Yes,RP,363,19,14,2,3.9,4,10,0,1,2
Sacramento,,,Yes,RT,3330,108,84,8,2.5,19,62,2,10,9
Sacramento,,,Yes,RW,15483,286,199,26,1.3,61,137,13,25,31
Sacramento,,,Yes,SD,5368,266,166,10,3.1,26,169,12,35,11
Sacramento,,,Yes,SE,6489,217,162,20,2.5,36,107,7,31,23
Sacramento,,,Yes,SF,215,20,14,0,6.5,1,13,0,5,0
Sacramento,,,Yes,SH,1674,72,46,2,2.7,11,51,2,2,2
Sacramento,,,Yes,SM,20,0,0,0,0,0,0,0,0,0
Sacramento,,,Yes,SS,28110,1245,847,62,3,134,817,38,113,76
Sacramento,,,Yes,TA,46794,1529,1068,79,2.3,162,980,48,156,96
"San Benito",,,All,GF,6080,191,143,12,2.4,28,72,17,57,14
"San Benito",,,All,GM,6294,460,324,40,5.1,99,154,48,79,47
"San Benito",,,All,RA,179,0,0,0,0,0,0,0,0,0
"San Benito",,,All,RB,63,3,2,0,3.2,2,0,0,1,0
"San Benito",,,All,RD,498,29,22,4,4.4,4,13,2,5,5
"San Benito",,,All,RF,108,4,3,0,2.8,1,2,0,0,0
"San Benito",,,All,RH,9447,535,383,44,4.1,100,186,54,113,52
"San Benito",,,All,RI,45,0,0,0,0,0,0,0,0,0
"San Benito",,,All,RP,32,3,2,0,6.3,1,1,0,0,0
"San Benito",,,All,RT,136,6,6,0,4.4,1,2,1,1,0
"San Benito",,,All,RW,1869,71,49,4,2.6,18,22,8,16,4
"San Benito",,,All,SD,1759,163,101,16,5.7,34,51,19,26,21
"San Benito",,,All,SE,3222,182,132,16,4.1,29,64,16,49,18
"San Benito",,,All,SF,59,22,13,1,22,5,7,3,4,1
"San Benito",,,All,SH,342,18,14,0,4.1,2,4,2,8,0
"San Benito",,,All,SM,1335,70,55,3,4.1,13,21,5,24,3
"San Benito",,,All,SS,7212,493,352,38,4.9,93,167,53,110,44
"San Benito",,,All,TA,12377,651,467,52,3.8,127,226,65,136,61
"San Benito",,,"No ",GF,5827,187,140,12,2.4,28,72,17,54,14
"San Benito",,,"No ",GM,6022,455,320,40,5.3,99,150,48,78,47
"San Benito",,,"No ",RA,174,0,0,0,0,0,0,0,0,0
"San Benito",,,"No ",RB,62,3,2,0,3.2,2,0,0,1,0
"San Benito",,,"No ",RD,499,29,22,4,4.4,4,13,2,5,5
"San Benito",,,"No ",RF,103,4,3,0,2.9,1,2,0,0,0
"San Benito",,,"No ",RH,8987,527,377,44,4.2,100,182,54,110,52
"San Benito",,,"No ",RI,45,0,0,0,0,0,0,0,0,0
"San Benito",,,"No ",RP,32,3,2,0,6.3,1,1,0,0,0
"San Benito",,,"No ",RT,130,6,6,0,4.6,1,2,1,1,0
"San Benito",,,"No ",RW,1820,70,48,4,2.6,18,22,8,15,4
"San Benito",,,"No ",SD,1703,162,100,16,5.9,34,51,19,25,21
"San Benito",,,"No ",SE,3027,181,131,16,4.3,29,64,16,48,18
"San Benito",,,"No ",SF,57,22,13,1,22.8,5,7,3,4,1
"San Benito",,,"No ",SH,339,18,14,0,4.1,2,4,2,8,0
"San Benito",,,"No ",SM,1281,70,55,3,4.3,13,21,5,24,3
"San Benito",,,"No ",SS,6902,486,347,38,5,93,164,53,107,44
"San Benito",,,"No ",TA,11852,642,460,52,3.9,127,222,65,132,61
"San Benito",,,Yes,GF,265,4,3,0,1.1,0,0,0,3,0
"San Benito",,,Yes,GM,291,5,4,0,1.4,0,4,0,1,0
"San Benito",,,Yes,RH,486,8,6,0,1.2,0,4,0,3,0
"San Benito",,,Yes,RW,52,1,1,0,1.9,0,0,0,1,0
"San Benito",,,Yes,SD,65,1,1,0,1.5,0,0,0,1,0
"San Benito",,,Yes,SE,203,1,1,0,0.5,0,0,0,1,0
"San Benito",,,Yes,SM,59,0,0,0,0,0,0,0,0,0
"San Benito",,,Yes,SS,322,7,5,0,1.6,0,3,0,3,0
"San Benito",,,Yes,TA,556,9,7,0,1.3,0,4,0,4,0
"San Bernardino",,,All,GF,205721,8792,6314,361,3.1,1000,4753,468,1955,453
"San Bernardino",,,All,GM,216878,19680,12759,951,5.9,2404,10715,1217,3255,1306
"San Bernardino",,,All,GX,238,21,14,1,5.9,2,10,1,7,1
"San Bernardino",,,All,RA,16921,262,209,13,1.2,23,139,16,62,16
"San Bernardino",,,All,RB,34404,5853,3495,266,10.2,785,3732,196,629,367
"San Bernardino",,,All,RD,3545,287,178,10,5,46,157,18,46,11
"San Bernardino",,,All,RF,5442,79,65,4,1.2,5,48,4,17,4
"San Bernardino",,,All,RH,284945,17214,11973,779,4.2,2017,8844,1133,3595,1011
"San Bernardino",,,All,RI,1574,151,95,8,6,14,77,19,29,8
"San Bernardino",,,All,RP,1578,113,86,4,5.4,17,69,5,16,5
"San Bernardino",,,All,RT,11350,798,516,32,4.5,90,503,40,100,37
"San Bernardino",,,All,RW,63079,3736,2470,197,3.9,409,1909,255,723,301
"San Bernardino",,,All,SD,60570,7400,4287,322,7.1,969,4217,377,1133,469
"San Bernardino",,,All,SE,68972,4109,2837,212,4.1,475,2107,275,808,290
"San Bernardino",,,All,SF,5692,1271,716,50,12.6,188,719,62,194,59
"San Bernardino",,,All,SH,25184,2339,1473,115,5.8,266,1238,156,450,156
"San Bernardino",,,All,SS,308532,24559,16193,1126,5.2,2966,13444,1432,4397,1526
"San Bernardino",,,All,TA,422838,28493,19087,1313,4.5,3406,15478,1686,5217,1760
"San Bernardino",,,"No ",GF,185510,8422,6034,346,3.3,987,4529,457,1870,437
"San Bernardino",,,"No ",GM,197079,18919,12237,909,6.2,2340,10242,1183,3162,1254
"San Bernardino",,,"No ",GX,165,19,12,1,7.3,2,8,1,7,1
"San Bernardino",,,"No ",RA,15931,254,202,13,1.3,22,137,15,58,16
"San Bernardino",,,"No ",RB,30592,5561,3313,247,10.8,776,3497,196,609,343
"San Bernardino",,,"No ",RD,2683,265,166,7,6.2,44,148,19,39,8
"San Bernardino",,,"No ",RF,5074,77,63,3,1.2,5,48,4,16,3
"San Bernardino",,,"No ",RH,263335,16625,11542,753,4.4,1969,8517,1100,3495,976
"San Bernardino",,,"No ",RI,1346,137,86,7,6.4,13,69,17,27,7
"San Bernardino",,,"No ",RP,1456,104,81,4,5.6,17,60,5,16,5
"San Bernardino",,,"No ",RT,9342,752,479,31,5.1,85,481,35,93,36
"San Bernardino",,,"No ",RW,52996,3585,2351,191,4.4,398,1822,250,686,298
"San Bernardino",,,"No ",SD,55432,7181,4150,317,7.5,947,4069,369,1107,462
"San Bernardino",,,"No ",SE,65359,3976,2730,206,4.2,464,2027,270,787,284
"San Bernardino",,,"No ",SF,5308,1233,693,46,13.1,185,694,61,190,55
"San Bernardino",,,"No ",SH,23818,2292,1439,113,6,263,1211,152,440,154
"San Bernardino",,,"No ",SS,284466,23627,15542,1078,5.5,2903,12860,1390,4257,1471
"San Bernardino",,,"No ",TA,382755,27360,18283,1256,4.8,3329,14779,1641,5039,1692
"San Bernardino",,,Yes,GF,24170,368,293,16,1.2,12,225,11,84,16
"San Bernardino",,,Yes,GM,23353,765,562,42,2.4,65,474,34,94,52
"San Bernardino",,,Yes,GX,83,0,0,0,0,0,0,0,0,0
"San Bernardino",,,Yes,RA,1063,8,8,0,0.8,0,3,1,4,0
"San Bernardino",,,Yes,RB,4806,318,210,21,4.4,11,243,4,24,25
"San Bernardino",,,Yes,RD,1023,13,13,2,1.3,2,4,0,4,2
"San Bernardino",,,Yes,RF,392,2,2,1,0.5,0,0,0,1,1
"San Bernardino",,,Yes,RH,26508,575,450,27,1.7,46,322,28,103,33
"San Bernardino",,,Yes,RI,265,10,8,0,3,1,7,1,1,0
"San Bernardino",,,Yes,RP,159,9,6,0,3.8,0,9,0,0,0
"San Bernardino",,,Yes,RT,2246,42,32,0,1.4,4,24,3,8,0
"San Bernardino",,,Yes,RW,11144,156,126,7,1.1,13,87,8,33,7
"San Bernardino",,,Yes,SD,6147,219,155,6,2.5,22,148,8,26,7
"San Bernardino",,,Yes,SE,4431,133,113,6,2.6,11,80,5,21,6
"San Bernardino",,,Yes,SF,591,38,28,4,4.7,3,25,1,4,4
"San Bernardino",,,Yes,SH,2008,47,36,2,1.8,3,27,4,10,2
"San Bernardino",,,Yes,SS,30392,932,699,49,2.3,63,584,42,140,55
"San Bernardino",,,Yes,TA,47606,1133,855,58,1.8,77,699,45,178,68
"San Diego",,,All,GF,243667,4991,3712,315,1.5,624,2158,210,1477,365
"San Diego",,,All,GM,258878,14208,9384,939,3.6,2113,7145,757,2202,1200
"San Diego",,,All,GX,388,9,7,0,1.8,1,5,0,2,0
"San Diego",,,All,RA,32659,304,233,12,0.7,57,156,19,39,22
"San Diego",,,All,RB,21777,1839,1148,108,5.3,258,1111,55,206,132
"San Diego",,,All,RD,3867,111,75,2,1.9,18,63,6,17,2
"San Diego",,,All,RF,17824,265,202,9,1.1,49,119,14,48,13
"San Diego",,,All,RH,246556,11431,7828,789,3.2,1627,5222,634,2384,1010
"San Diego",,,All,RI,2340,214,129,11,5.5,26,120,5,44,12
"San Diego",,,All,RP,2021,79,64,3,3.2,15,36,6,16,3
"San Diego",,,All,RT,32844,1076,732,61,2.2,169,578,49,164,69
"San Diego",,,All,RW,143045,3889,2692,259,1.9,519,1903,179,763,302
"San Diego",,,All,SD,80379,6651,3786,406,4.7,1096,3446,288,974,533
"San Diego",,,All,SE,99487,4839,3286,337,3.3,627,2356,271,915,419
"San Diego",,,All,SF,1732,364,187,14,10.8,58,189,10,70,17
"San Diego",,,All,SH,20389,1552,966,90,4.7,242,812,80,227,117
"San Diego",,,All,SM,2165,140,91,18,4.2,23,55,6,28,22
"San Diego",,,All,SS,267570,14438,9659,951,3.6,1954,7007,757,2808,1219
"San Diego",,,All,TA,502933,19208,13103,1254,2.6,2738,9308,967,3681,1565
"San Diego",,,"No ",GF,201391,4575,3363,282,1.7,586,2015,186,1318,332
"San Diego",,,"No ",GM,216067,13048,8497,854,3.9,1935,6599,678,2010,1107
"San Diego",,,"No ",GX,285,5,4,0,1.4,0,5,0,0,0
"San Diego",,,"No ",RA,29475,287,221,11,0.7,56,147,18,37,21
"San Diego",,,"No ",RB,16905,1668,1038,99,6.1,241,1007,51,178,123
"San Diego",,,"No ",RD,2871,102,70,2,2.4,18,55,6,17,2
"San Diego",,,"No ",RF,16088,250,191,9,1.2,44,111,14,47,13
"San Diego",,,"No ",RH,201984,10397,7001,716,3.5,1478,4808,561,2121,931
"San Diego",,,"No ",RI,1840,206,122,10,6.6,24,117,5,42,11
"San Diego",,,"No ",RP,1711,79,62,2,3.6,17,35,6,16,2
"San Diego",,,"No ",RT,27792,995,669,53,2.4,156,539,44,150,60
"San Diego",,,"No ",RW,119077,3644,2490,234,2.1,487,1800,159,720,276
"San Diego",,,"No ",SD,68374,6195,3469,373,5.1,1025,3223,262,894,497
"San Diego",,,"No ",SE,85481,4462,2984,313,3.5,577,2201,241,818,395
"San Diego",,,"No ",SF,1495,352,178,14,11.9,57,181,8,70,17
"San Diego",,,"No ",SH,17887,1497,927,84,5.2,239,791,73,211,111
"San Diego",,,"No ",SM,2109,139,90,18,4.3,23,54,6,28,22
"San Diego",,,"No ",SS,221171,13344,8802,865,4,1810,6545,675,2543,1130
"San Diego",,,"No ",TA,417743,17628,11864,1136,2.8,2521,8619,864,3328,1439
"San Diego",,,Yes,GF,46618,419,355,33,0.8,38,144,25,160,33
"San Diego",,,Yes,GM,46958,1158,904,85,1.9,179,545,78,191,93
"San Diego",,,Yes,GX,115,3,3,0,2.6,0,0,0,2,0
"San Diego",,,Yes,RA,3530,17,13,2,0.4,2,8,1,2,2
"San Diego",,,Yes,RB,5393,180,119,9,2.2,20,111,4,27,9
"San Diego",,,Yes,RD,1130,7,6,0,0.5,2,5,0,0,0
"San Diego",,,Yes,RF,1884,17,13,0,0.7,4,9,0,2,0
"San Diego",,,Yes,RH,48580,1014,833,72,1.7,146,408,71,257,77
"San Diego",,,Yes,RI,558,9,8,1,1.4,2,4,0,2,1
"San Diego",,,Yes,RP,351,5,4,1,1.1,1,2,0,1,1
"San Diego",,,Yes,RT,5670,70,53,7,0.9,9,35,5,12,8
"San Diego",,,Yes,RW,26595,261,213,26,0.8,31,107,22,50,28
"San Diego",,,Yes,SD,13443,456,323,33,2.4,71,223,26,80,36
"San Diego",,,Yes,SE,15347,377,307,24,2,50,155,30,97,24
"San Diego",,,Yes,SF,304,12,9,0,3,1,8,2,0,0
"San Diego",,,Yes,SH,3176,55,39,6,1.2,3,21,7,16,6
"San Diego",,,Yes,SM,75,1,1,0,1.3,0,1,0,0,0
"San Diego",,,Yes,SS,51576,1094,876,86,1.7,144,462,82,265,89
"San Diego",,,Yes,TA,93691,1580,1262,118,1.3,217,689,103,353,126
"San Francisco",,,All,GF,29907,570,403,9,1.3,106,293,26,107,10
"San Francisco",,,All,GM,34146,1257,748,25,2.2,288,607,65,166,27
"San Francisco",,,All,GX,32,0,0,0,0,0,0,0,0,0
"San Francisco",,,All,RA,17028,72,58,1,0.3,11,41,5,9,1
"San Francisco",,,All,RB,5605,681,376,10,6.7,163,393,30,42,11
"San Francisco",,,All,RD,3104,60,31,1,1,16,29,2,4,1
"San Francisco",,,All,RF,2183,28,23,0,1.1,8,12,0,5,0
"San Francisco",,,All,RH,22865,702,476,19,2.1,128,296,43,159,21
"San Francisco",,,All,RI,200,3,2,0,1,0,2,1,0,0
"San Francisco",,,All,RP,530,43,28,0,5.3,13,22,0,7,0
"San Francisco",,,All,RT,4134,111,66,0,1.6,32,49,4,15,0
"San Francisco",,,All,RW,8436,127,91,3,1.1,23,56,6,32,3
"San Francisco",,,All,SD,8435,736,374,13,4.4,199,362,27,86,13
"San Francisco",,,All,SE,15697,352,248,5,1.6,65,153,15,85,5
"San Francisco",,,All,SF,535,69,34,1,6.4,23,29,2,11,1
"San Francisco",,,All,SH,3007,153,87,1,2.9,42,73,9,16,1
"San Francisco",,,All,SM,142,1,1,0,0.7,0,0,0,1,0
"San Francisco",,,All,SS,35100,1410,874,23,2.5,309,703,72,202,25
"San Francisco",,,All,TA,64085,1827,1151,34,1.8,394,900,91,273,37
"San Francisco",,,"No ",GF,24805,451,313,5,1.3,103,219,24,77,5
"San Francisco",,,"No ",GM,26896,996,576,20,2.1,273,483,52,82,21
"San Francisco",,,"No ",GX,16,0,0,0,0,0,0,0,0,0
"San Francisco",,,"No ",RA,16725,67,53,1,0.3,11,41,4,5,1
"San Francisco",,,"No ",RB,3359,537,292,7,8.7,157,292,26,26,8
"San Francisco",,,"No ",RD,3030,58,29,1,1,16,27,2,4,1
"San Francisco",,,"No ",RF,2064,27,22,0,1.1,8,12,0,4,0
"San Francisco",,,"No ",RH,15407,550,358,14,2.3,123,235,36,95,14
"San Francisco",,,"No ",RI,119,2,1,0,0.8,0,2,0,0,0
"San Francisco",,,"No ",RP,399,34,23,0,5.8,13,18,0,2,0
"San Francisco",,,"No ",RT,3574,86,47,0,1.3,29,34,4,9,0
"San Francisco",,,"No ",RW,7040,86,64,2,0.9,19,41,4,14,2
"San Francisco",,,"No ",SD,7450,616,303,12,4.1,190,300,22,49,12
"San Francisco",,,"No ",SE,14279,280,195,5,1.4,62,124,12,49,5
"San Francisco",,,"No ",SF,441,60,29,1,6.6,23,26,2,5,1
"San Francisco",,,"No ",SH,2107,142,82,1,3.9,42,66,8,14,1
"San Francisco",,,"No ",SM,135,1,1,0,0.7,0,0,0,1,0
"San Francisco",,,"No ",SS,27907,1113,679,18,2.4,294,546,58,118,19
"San Francisco",,,"No ",TA,51717,1447,889,25,1.7,376,702,76,159,26
"San Francisco",,,Yes,GF,5234,119,93,4,1.8,3,74,2,30,5
"San Francisco",,,Yes,GM,7394,261,175,5,2.4,15,124,13,84,6
"San Francisco",,,Yes,GX,16,0,0,0,0,0,0,0,0,0
"San Francisco",,,Yes,RA,318,5,5,0,1.6,0,0,1,4,0
"San Francisco",,,Yes,RB,2305,144,88,3,3.8,6,101,4,16,3
"San Francisco",,,Yes,RD,87,4,4,0,4.6,0,3,0,1,0
"San Francisco",,,Yes,RF,122,1,1,0,0.8,0,0,0,1,0
"San Francisco",,,Yes,RH,7587,152,119,5,1.6,5,61,7,64,7
"San Francisco",,,Yes,RI,81,1,1,0,1.2,0,0,1,0,0
"San Francisco",,,Yes,RP,132,8,4,0,3,0,4,0,4,0
"San Francisco",,,Yes,RT,576,25,19,0,3.3,3,15,0,6,0
"San Francisco",,,Yes,RW,1436,40,27,1,1.9,4,14,2,18,1
"San Francisco",,,Yes,SD,1046,120,72,1,6.9,9,62,5,37,1
"San Francisco",,,Yes,SE,1477,72,54,0,3.7,3,29,3,36,0
"San Francisco",,,Yes,SF,100,9,6,0,6,0,3,0,6,0
"San Francisco",,,Yes,SH,920,11,5,0,0.5,0,7,1,2,0
"San Francisco",,,Yes,SM,11,0,0,0,0,0,0,0,0,0
"San Francisco",,,Yes,SS,7392,297,200,5,2.7,15,157,14,84,6
"San Francisco",,,Yes,TA,12644,380,268,9,2.1,18,198,15,114,11
"San Joaquin",,,All,GF,78104,3307,2359,189,3,595,1711,115,543,227
"San Joaquin",,,All,GM,82205,9017,5458,581,6.6,1627,4745,358,1030,811
"San Joaquin",,,All,GX,106,8,8,1,7.5,0,3,2,1,1
"San Joaquin",,,All,RA,21180,718,466,48,2.2,164,344,23,77,61
"San Joaquin",,,All,RB,12089,2415,1348,142,11.2,507,1407,49,188,179
"San Joaquin",,,All,RD,1331,83,49,4,3.7,21,31,5,15,9
"San Joaquin",,,All,RF,6370,147,114,5,1.8,27,78,8,20,6
"San Joaquin",,,All,RH,86074,6429,4268,411,5,1052,3268,283,946,554
"San Joaquin",,,All,RI,923,107,73,7,7.9,17,58,4,13,8
"San Joaquin",,,All,RP,1199,91,65,3,5.4,23,43,3,17,3
"San Joaquin",,,All,RT,6538,641,374,50,5.7,87,371,26,65,69
"San Joaquin",,,All,RW,24711,1701,1068,101,4.3,324,859,74,233,150
"San Joaquin",,,All,SD,21873,3484,1801,193,8.2,708,1933,99,311,285
"San Joaquin",,,All,SE,33921,2415,1585,155,4.7,399,1208,94,378,209
"San Joaquin",,,All,SF,1309,524,248,33,18.9,105,282,7,52,49
"San Joaquin",,,All,SH,5212,842,493,49,9.5,115,488,33,109,65
"San Joaquin",,,All,SM,1159,45,34,3,2.9,7,17,1,12,3
"San Joaquin",,,All,SS,104318,9925,6169,598,5.9,1770,5283,369,1257,816
"San Joaquin",,,All,TA,160415,12332,7825,771,4.9,2222,6459,475,1574,1039
"San Joaquin",,,"No ",GF,64907,3047,2152,167,3.3,557,1572,107,504,202
"San Joaquin",,,"No ",GM,70327,8416,5053,536,7.2,1546,4411,316,964,764
"San Joaquin",,,"No ",GX,95,7,7,1,7.4,0,2,2,1,1
"San Joaquin",,,"No ",RA,18772,692,443,47,2.4,164,328,22,74,60
"San Joaquin",,,"No ",RB,9622,2210,1233,131,12.8,475,1273,44,173,168
"San Joaquin",,,"No ",RD,1095,72,42,3,3.8,19,24,4,15,8
"San Joaquin",,,"No ",RF,5407,139,107,4,2,25,74,8,19,5
"San Joaquin",,,"No ",RH,73204,5962,3914,375,5.3,993,3026,249,877,515
"San Joaquin",,,"No ",RI,762,102,68,7,8.9,15,57,4,12,8
"San Joaquin",,,"No ",RP,1049,86,61,2,5.8,22,40,3,17,2
"San Joaquin",,,"No ",RT,5223,600,344,47,6.6,81,349,23,59,66
"San Joaquin",,,"No ",RW,20195,1607,1000,88,5,309,814,68,223,135
"San Joaquin",,,"No ",SD,19167,3332,1698,181,8.9,683,1848,92,295,271
"San Joaquin",,,"No ",SE,30249,2290,1489,148,4.9,381,1144,86,357,202
"San Joaquin",,,"No ",SF,1208,518,243,32,20.1,105,277,7,52,48
"San Joaquin",,,"No ",SH,4682,803,466,48,10,110,467,28,106,64
"San Joaquin",,,"No ",SM,1110,43,32,2,2.9,7,16,1,12,2
"San Joaquin",,,"No ",SS,89585,9295,5730,553,6.4,1682,4926,335,1180,768
"San Joaquin",,,"No ",TA,135329,11470,7212,704,5.3,2103,5985,425,1469,967
"San Joaquin",,,Yes,GF,14196,261,212,22,1.5,38,140,8,39,25
"San Joaquin",,,Yes,GM,12912,601,418,46,3.2,81,334,42,66,47
"San Joaquin",,,Yes,GX,14,0,0,0,0,0,0,0,0,0
"San Joaquin",,,Yes,RA,2553,26,23,1,0.9,0,16,1,3,1
"San Joaquin",,,Yes,RB,2713,211,125,11,4.6,34,135,7,16,11
"San Joaquin",,,Yes,RD,256,9,6,0,2.3,2,7,0,0,0
"San Joaquin",,,Yes,RF,997,8,7,1,0.7,2,4,0,1,1
"San Joaquin",,,Yes,RH,14059,472,365,38,2.6,59,246,34,69,40
"San Joaquin",,,Yes,RI,174,5,5,0,2.9,2,1,0,1,0
"San Joaquin",,,Yes,RP,168,3,3,1,1.8,1,1,0,0,1
"San Joaquin",,,Yes,RT,1417,36,28,4,2,3,21,2,5,4
"San Joaquin",,,Yes,RW,4785,92,68,12,1.4,16,43,6,10,14
"San Joaquin",,,Yes,SD,2952,152,106,13,3.6,25,85,7,16,14
"San Joaquin",,,Yes,SE,4006,125,97,7,2.4,18,64,8,21,7
"San Joaquin",,,Yes,SF,142,6,6,1,4.2,0,5,0,0,1
"San Joaquin",,,Yes,SH,696,39,29,1,4.2,5,21,5,3,1
"San Joaquin",,,Yes,SM,53,2,2,1,3.8,0,1,0,0,1
"San Joaquin",,,Yes,SS,16312,630,455,46,2.8,88,357,34,77,48
"San Joaquin",,,Yes,TA,27122,862,630,68,2.3,119,474,50,105,72
"San Luis Obispo",,,All,GF,16430,530,384,14,2.3,101,166,16,210,16
"San Luis Obispo",,,All,GM,17583,1715,1042,70,5.9,371,752,104,302,99
"San Luis Obispo",,,All,GX,55,2,2,0,3.6,0,1,0,1,0
"San Luis Obispo",,,All,RA,532,8,7,0,1.3,2,3,0,1,0
"San Luis Obispo",,,All,RB,276,37,23,2,8.3,4,18,2,10,2
"San Luis Obispo",,,All,RD,305,27,15,1,4.9,6,9,1,10,1
"San Luis Obispo",,,All,RF,313,17,11,1,3.5,7,5,3,1,1
"San Luis Obispo",,,All,RH,14547,1085,708,34,4.9,217,438,62,263,49
"San Luis Obispo",,,All,RI,136,10,6,0,4.4,1,6,2,1,0
"San Luis Obispo",,,All,RP,44,4,3,0,6.8,2,1,0,1,0
"San Luis Obispo",,,All,RT,1514,99,60,3,4,25,44,3,19,4
"San Luis Obispo",,,All,RW,16401,960,595,43,3.6,208,395,47,207,58
"San Luis Obispo",,,All,SD,5232,856,450,34,8.6,175,397,30,169,54
"San Luis Obispo",,,All,SE,4738,303,209,5,4.4,48,122,16,86,8
"San Luis Obispo",,,All,SF,261,92,37,4,14.2,15,41,4,21,5
"San Luis Obispo",,,All,SH,2817,282,173,12,6.1,80,84,13,86,14
"San Luis Obispo",,,All,SM,386,23,16,0,4.1,1,9,0,13,0
"San Luis Obispo",,,All,SS,18388,1659,1020,64,5.5,367,639,85,401,89
"San Luis Obispo",,,All,TA,34068,2247,1428,84,4.2,472,919,120,513,115
